model,epoch,loss,mae,val_loss,val_mae
3,41,0.12361128628253937,0.36006346344947815,0.2385464906692505,0.5793618559837341
3,42,0.12232694774866104,0.357806921005249,0.2421567738056183,0.5859721302986145
3,43,0.12122571468353271,0.35632824897766113,0.2420571744441986,0.5809310674667358
3,44,0.11723139882087708,0.35055866837501526,0.2348341941833496,0.5751737952232361
3,45,0.11641909927129745,0.3482891619205475,0.2377222776412964,0.5798138380050659
3,46,0.11517664790153503,0.3453066051006317,0.23881807923316956,0.5800074934959412
3,47,0.11459853500127792,0.34503868222236633,0.23713836073875427,0.5765502452850342
3,48,0.1137860044836998,0.343167781829834,0.23847004771232605,0.5795435905456543
3,49,0.11313416808843613,0.34248512983322144,0.23716339468955994,0.5760536193847656
3,50,0.11239073425531387,0.3413996994495392,0.23846180737018585,0.5773723721504211
3,51,0.11180382966995239,0.3406088650226593,0.23942117393016815,0.5778814554214478
3,52,0.11108521372079849,0.33979225158691406,0.23671941459178925,0.5743277668952942
3,53,0.11033570021390915,0.3382057249546051,0.23939363658428192,0.5767519474029541
3,54,0.10954857617616653,0.3371274471282959,0.23824378848075867,0.575911819934845
3,55,0.10890678316354752,0.33650708198547363,0.2381904572248459,0.5733551979064941
3,56,0.10817115753889084,0.3351621925830841,0.23878733813762665,0.573259711265564
3,57,0.10760509222745895,0.33455896377563477,0.23666095733642578,0.5710361003875732
3,58,0.10656193643808365,0.33260858058929443,0.2381642758846283,0.5723196864128113
3,59,0.10656128823757172,0.33296677470207214,0.24324579536914825,0.5765901803970337
3,60,0.10547946393489838,0.330913245677948,0.24000747501850128,0.5741809606552124
4,1,0.4261954128742218,0.7919060587882996,0.22937865555286407,0.5362457036972046
4,2,0.334570974111557,0.6659292578697205,0.1828688383102417,0.4685697555541992
4,3,0.2961338460445404,0.6166149973869324,0.19906839728355408,0.5300895571708679
4,4,0.2561957538127899,0.5581614375114441,0.19740363955497742,0.5417441129684448
4,5,0.23098842799663544,0.5262157917022705,0.2190956324338913,0.5723403096199036
4,6,0.2124096006155014,0.4959709644317627,0.22051911056041718,0.5717794299125671
4,7,0.20646677911281586,0.4901457130908966,0.23516587913036346,0.5898765325546265
4,8,0.19858025014400482,0.4793585538864136,0.23034730553627014,0.5839904546737671
4,9,0.19410167634487152,0.4722854495048523,0.22434894740581512,0.5776402950286865
4,10,0.190329909324646,0.46868014335632324,0.2230958193540573,0.5748011469841003
4,11,0.18702876567840576,0.4616067707538605,0.2203957587480545,0.5722039937973022
4,12,0.18387126922607422,0.4569447338581085,0.219400554895401,0.5695408582687378
4,13,0.1800433099269867,0.45192766189575195,0.2167772799730301,0.5649192929267883
4,14,0.17702633142471313,0.4475201666355133,0.21365857124328613,0.5616630911827087
4,15,0.17553909122943878,0.4441697895526886,0.2119448184967041,0.5572025775909424
4,16,0.1710072010755539,0.43838492035865784,0.2130386382341385,0.5535082817077637
4,17,0.16893278062343597,0.43347734212875366,0.21062394976615906,0.5554682612419128
4,18,0.16558320820331573,0.4275626540184021,0.20758578181266785,0.5434985756874084
4,19,0.16368211805820465,0.42366981506347656,0.20801658928394318,0.5457276105880737
4,20,0.16038183867931366,0.41953855752944946,0.21081404387950897,0.5512515902519226
4,21,0.15787887573242188,0.41280630230903625,0.20279602706432343,0.5321109890937805
4,22,0.15488040447235107,0.40919744968414307,0.20435777306556702,0.5341323018074036
4,23,0.14802388846874237,0.3996402323246002,0.21218645572662354,0.5339194536209106
4,24,0.1447964608669281,0.3928367793560028,0.21103477478027344,0.5321322679519653
4,25,0.14317266643047333,0.39121127128601074,0.21204133331775665,0.5333375930786133
4,26,0.14139819145202637,0.3864157795906067,0.20747382938861847,0.5231447219848633
4,27,0.13987377285957336,0.38642531633377075,0.20956361293792725,0.5292007923126221
4,28,0.13814476132392883,0.3817579448223114,0.20731501281261444,0.5228145122528076
4,29,0.13671064376831055,0.38177791237831116,0.20934903621673584,0.5250746011734009
4,30,0.13471338152885437,0.3773658275604248,0.21091870963573456,0.5288274884223938
4,31,0.1339123249053955,0.3773370087146759,0.21393732726573944,0.5289726257324219
4,32,0.1316351741552353,0.373695433139801,0.20792922377586365,0.5187240242958069
4,33,0.1305970549583435,0.3722359240055084,0.21236208081245422,0.5251069068908691
4,34,0.12873028218746185,0.36962568759918213,0.21314795315265656,0.5262288451194763
4,35,0.12770965695381165,0.3673610985279083,0.21483543515205383,0.5236647725105286
4,36,0.12582485377788544,0.3653544783592224,0.214573472738266,0.5236433744430542
4,37,0.12486658245325089,0.3637491464614868,0.218606635928154,0.5283635854721069
4,38,0.12258782982826233,0.3615202307701111,0.2135995328426361,0.5194023847579956
4,39,0.12118594348430634,0.36028656363487244,0.22218099236488342,0.5283963084220886
4,40,0.11941025406122208,0.35744205117225647,0.21696078777313232,0.5223390460014343
4,41,0.11823757737874985,0.3552931845188141,0.22247901558876038,0.528584897518158
4,42,0.11625995486974716,0.35170111060142517,0.2256900519132614,0.5321229696273804
4,43,0.11188463121652603,0.34567904472351074,0.2329261600971222,0.5363127589225769
4,44,0.1108357310295105,0.34452569484710693,0.23363304138183594,0.5367229580879211
4,45,0.10972049087285995,0.3425295948982239,0.23257246613502502,0.5358524322509766
4,46,0.10879994183778763,0.34045371413230896,0.23405170440673828,0.5356128811836243
4,47,0.107807956635952,0.3402774930000305,0.2347477227449417,0.5339173078536987
4,48,0.10709602385759354,0.33893540501594543,0.23580367863178253,0.53465336561203
4,49,0.10636550188064575,0.33794012665748596,0.2354414016008377,0.5330541133880615
4,50,0.1054127961397171,0.3362797498703003,0.23480558395385742,0.5304416418075562
4,51,0.10469579696655273,0.33530646562576294,0.23613786697387695,0.5329378843307495
4,52,0.10405180603265762,0.33384037017822266,0.23794260621070862,0.5337041616439819
4,53,0.10309040546417236,0.33282041549682617,0.23837554454803467,0.5335623621940613
4,54,0.10221141576766968,0.33098143339157104,0.23822598159313202,0.5327242612838745
4,55,0.10154886543750763,0.3301173746585846,0.23680222034454346,0.5299357771873474
4,56,0.10063096135854721,0.32845014333724976,0.23817889392375946,0.5305930376052856
4,57,0.09975529462099075,0.32695358991622925,0.2403315305709839,0.5313341021537781
4,58,0.09912272542715073,0.32632943987846375,0.2398652583360672,0.5292378067970276
4,59,0.0983821377158165,0.32478708028793335,0.24137263000011444,0.5310589075088501
4,60,0.09723856300115585,0.3237866759300232,0.24214637279510498,0.5294990539550781
5,1,0.46942344307899475,0.8619690537452698,0.24191121757030487,0.5374945402145386
5,2,0.339321106672287,0.6833029389381409,0.196436807513237,0.47180643677711487
5,3,0.30682793259620667,0.6397799253463745,0.20324096083641052,0.5002537369728088
5,4,0.2712916135787964,0.5902026891708374,0.2166210412979126,0.5335402488708496
5,5,0.24559563398361206,0.5465248227119446,0.23158565163612366,0.5634889602661133
5,6,0.2267310917377472,0.5085212588310242,0.22750060260295868,0.5600094795227051
5,7,0.2157605141401291,0.4932921230792999,0.24094407260417938,0.5798367857933044
5,8,0.2090657353401184,0.4895194470882416,0.2304317057132721,0.5751693248748779
5,9,0.2045745998620987,0.4874787926673889,0.22865840792655945,0.5687642693519592
5,10,0.1996409296989441,0.48064547777175903,0.2174585610628128,0.5617018342018127
5,11,0.19685481488704681,0.47860488295555115,0.2150784432888031,0.5571959614753723
5,12,0.19340141117572784,0.47406697273254395,0.2114502638578415,0.5550412535667419
5,13,0.19062432646751404,0.4703555107116699,0.2082502394914627,0.5473325252532959
5,14,0.18791015446186066,0.4669155180454254,0.19821715354919434,0.5364860892295837
5,15,0.18482358753681183,0.46288278698921204,0.201925590634346,0.5423513054847717
5,16,0.1829443722963333,0.4597102105617523,0.20031329989433289,0.5406149625778198
5,17,0.1794317066669464,0.4538331627845764,0.19899913668632507,0.537746787071228
5,18,0.17727530002593994,0.45168226957321167,0.19549913704395294,0.5357891321182251
5,19,0.17526188492774963,0.4484116733074188,0.19746451079845428,0.5371085405349731
5,20,0.1710902899503708,0.440365731716156,0.1978551298379898,0.5379065871238708
5,21,0.17115193605422974,0.44307708740234375,0.19411572813987732,0.5313628911972046
5,22,0.1669457107782364,0.43457120656967163,0.1998097449541092,0.5435205698013306
5,23,0.1660407930612564,0.43290096521377563,0.19830547273159027,0.5356509685516357
5,24,0.16218240559101105,0.42753395438194275,0.19618920981884003,0.538987398147583
5,25,0.1625593602657318,0.42849859595298767,0.2037656307220459,0.5401378870010376
5,26,0.15735894441604614,0.41928353905677795,0.2010130137205124,0.548778235912323
5,27,0.15803492069244385,0.41952455043792725,0.18971267342567444,0.5136178731918335
5,28,0.15558461844921112,0.418910413980484,0.20648124814033508,0.5530068278312683
5,29,0.1518084853887558,0.40754857659339905,0.20394715666770935,0.5277935862541199
5,30,0.150228813290596,0.410251647233963,0.19291329383850098,0.5332751274108887
5,31,0.14892973005771637,0.4046317934989929,0.20679184794425964,0.5294383764266968
5,32,0.14710105955600739,0.40586918592453003,0.20171701908111572,0.5410650968551636
5,33,0.1423005759716034,0.39639872312545776,0.20211637020111084,0.5258821845054626
5,34,0.14277587831020355,0.3976973593235016,0.20742502808570862,0.5494056940078735
5,35,0.13903114199638367,0.3894209861755371,0.22393658757209778,0.5476745963096619
5,36,0.1350535899400711,0.3883305490016937,0.2080034762620926,0.5423963665962219
5,37,0.133461132645607,0.38753512501716614,0.19697901606559753,0.5244541168212891
5,38,0.13095957040786743,0.374375581741333,0.22236044704914093,0.5469175577163696
5,39,0.1294635534286499,0.3770882785320282,0.21700933575630188,0.5507473945617676
5,40,0.12511739134788513,0.37176424264907837,0.22051624953746796,0.5439193248748779
5,41,0.12265489995479584,0.36829105019569397,0.21155324578285217,0.53826504945755
5,42,0.12125891447067261,0.3696751594543457,0.20465156435966492,0.5241758823394775
5,43,0.11644748598337173,0.353938490152359,0.22267690300941467,0.547574520111084
5,44,0.11654464155435562,0.35583049058914185,0.22900553047657013,0.5482346415519714
5,45,0.11395861953496933,0.35439300537109375,0.2147749960422516,0.5274677276611328
5,46,0.1088227853178978,0.343298077583313,0.21595005691051483,0.5414911508560181
5,47,0.11165624111890793,0.3535521924495697,0.2105630338191986,0.5304456949234009
5,48,0.09931270033121109,0.3268984258174896,0.24318702518939972,0.5663845539093018
